"","Div","Date","HomeAway","Equipo","FTR","FTHG","FTAG","PSCH","PSCD","PSCA","Ret","Fee","PSCH_adj","PSCD_adj","PSCA_adj","PH","PD","PA"
"271","SP2",2023-09-25,"HomeTeam","Tenerife","H",1,0,2.73,2.99,3.06,0.973192523932533,0.0268074760674669,2.80520034100597,3.07236227824463,3.14429049211658,0.356480777997265,0.325482449475764,0.318036772526972
"272","SP2",2023-09-25,"AwayTeam","Espanol","H",1,0,2.73,2.99,3.06,0.973192523932533,0.0268074760674669,2.80520034100597,3.07236227824463,3.14429049211658,0.356480777997265,0.325482449475764,0.318036772526972
"273","SP1",2023-09-26,"HomeTeam","Mallorca","D",2,2,7.5,4.4,1.5,0.973451327433628,0.0265486725663717,7.70454545454546,4.52,1.54090909090909,0.129793510324484,0.221238938053097,0.648967551622419
"274","SP1",2023-09-26,"AwayTeam","Barcelona","D",2,2,7.5,4.4,1.5,0.973451327433628,0.0265486725663717,7.70454545454546,4.52,1.54090909090909,0.129793510324484,0.221238938053097,0.648967551622419
"275","SP1",2023-09-26,"HomeTeam","Sevilla","H",5,1,1.71,3.97,5.18,0.971123937135298,0.0288760628647017,1.76084630870525,4.08804669330985,5.33402566028842,0.567908735166841,0.244615601293526,0.187475663539633
"276","SP1",2023-09-26,"AwayTeam","Almeria","H",5,1,1.71,3.97,5.18,0.971123937135298,0.0288760628647017,1.76084630870525,4.08804669330985,5.33402566028842,0.567908735166841,0.244615601293526,0.187475663539633
"277","SP1",2023-09-27,"HomeTeam","Ath Bilbao","D",2,2,1.53,4.06,7.73,0.971565865749406,0.0284341342505944,1.57477743294311,4.17882116192747,7.95622846839885,0.635010369770853,0.239301937376701,0.125687692852446
"278","SP1",2023-09-27,"AwayTeam","Getafe","D",2,2,1.53,4.06,7.73,0.971565865749406,0.0284341342505944,1.57477743294311,4.17882116192747,7.95622846839885,0.635010369770853,0.239301937376701,0.125687692852446
"279","SP1",2023-09-27,"HomeTeam","Cadiz","D",0,0,2.72,3.11,3,0.977972345968277,0.0220276540317234,2.78126473740622,3.18004901960784,3.06757140155097,0.359548656605984,0.314460561404591,0.325990781989425
"280","SP1",2023-09-27,"AwayTeam","Vallecano","D",0,0,2.72,3.11,3,0.977972345968277,0.0220276540317234,2.78126473740622,3.18004901960784,3.06757140155097,0.359548656605984,0.314460561404591,0.325990781989425
"281","SP1",2023-09-27,"HomeTeam","Real Madrid","H",2,0,1.18,8,16.5,0.967994531104344,0.032005468895656,1.21901515151515,8.26450950179764,17.0455508474576,0.820334348393512,0.120999316388043,0.0586663352184451
"282","SP1",2023-09-27,"AwayTeam","Las Palmas","H",2,0,1.18,8,16.5,0.967994531104344,0.032005468895656,1.21901515151515,8.26450950179764,17.0455508474576,0.820334348393512,0.120999316388043,0.0586663352184451
"283","SP1",2023-09-27,"HomeTeam","Valencia","A",0,1,2.57,3.02,3.31,0.978142726057805,0.0218572739421953,2.62742842280066,3.08748398321323,3.38396423325689,0.380600282512765,0.32388831988669,0.295511397600545
"284","SP1",2023-09-27,"AwayTeam","Sociedad","A",0,1,2.57,3.02,3.31,0.978142726057805,0.0218572739421953,2.62742842280066,3.08748398321323,3.38396423325689,0.380600282512765,0.32388831988669,0.295511397600545
"285","SP1",2023-09-27,"HomeTeam","Villarreal","A",1,2,2.17,3.72,3.42,0.97843111404087,0.0215688859591298,2.21783625730994,3.80200501253133,3.49539170506912,0.450889914304549,0.263019116677653,0.286090969017798
"286","SP1",2023-09-27,"AwayTeam","Girona","A",1,2,2.17,3.72,3.42,0.97843111404087,0.0215688859591298,2.21783625730994,3.80200501253133,3.49539170506912,0.450889914304549,0.263019116677653,0.286090969017798
"287","SP1",2023-09-28,"HomeTeam","Celta","D",1,1,1.59,3.99,6.84,0.974890510948905,0.0251094890510949,1.63095238095238,4.09276729559748,7.01617250673854,0.613138686131387,0.244333461390703,0.14252785247791
"288","SP1",2023-09-28,"AwayTeam","Alaves","D",1,1,1.59,3.99,6.84,0.974890510948905,0.0251094890510949,1.63095238095238,4.09276729559748,7.01617250673854,0.613138686131387,0.244333461390703,0.14252785247791
"289","SP1",2023-09-28,"HomeTeam","Granada","D",1,1,2.79,3.46,2.68,0.979840172099048,0.0201598279009522,2.84740315762229,3.53118814529503,2.73513995069095,0.351197194300734,0.283190801184696,0.36561200451457
"290","SP1",2023-09-28,"AwayTeam","Betis","D",1,1,2.79,3.46,2.68,0.979840172099048,0.0201598279009522,2.84740315762229,3.53118814529503,2.73513995069095,0.351197194300734,0.283190801184696,0.36561200451457
"291","SP1",2023-09-28,"HomeTeam","Osasuna","A",0,2,4.21,3.48,2.01,0.978092248826712,0.0219077511732879,4.30429747812661,3.55794660899777,2.05502088623147,0.232325949840074,0.281060991042159,0.486613059117767
"292","SP1",2023-09-28,"AwayTeam","Ath Madrid","A",0,2,4.21,3.48,2.01,0.978092248826712,0.0219077511732879,4.30429747812661,3.55794660899777,2.05502088623147,0.232325949840074,0.281060991042159,0.486613059117767
"293","SP1",2023-09-29,"HomeTeam","Barcelona","H",1,0,1.35,5.74,8.7,0.970968717594193,0.0290312824058071,1.39036405142377,5.91162196679438,8.96012388695315,0.71923608710681,0.16915831316972,0.11160559972347
"294","SP1",2023-09-29,"AwayTeam","Sevilla","H",1,0,1.35,5.74,8.7,0.970968717594193,0.0290312824058071,1.39036405142377,5.91162196679438,8.96012388695315,0.71923608710681,0.16915831316972,0.11160559972347
"295","SP2",2023-09-29,"HomeTeam","Leganes","H",2,1,2.27,2.99,3.94,0.972021430882134,0.0279785691178662,2.33533945639441,3.07606386547105,4.05340857189162,0.428203273516359,0.325090779559242,0.246705946924399
"296","SP2",2023-09-29,"AwayTeam","Santander","H",2,1,2.27,2.99,3.94,0.972021430882134,0.0279785691178662,2.33533945639441,3.07606386547105,4.05340857189162,0.428203273516359,0.325090779559242,0.246705946924399
"297","SP1",2023-09-30,"HomeTeam","Getafe","D",0,0,2.79,3.14,2.86,0.974141770734514,0.0258582292654859,2.86405950737161,3.22335012657593,2.93591763121247,0.349154756535668,0.310236232717998,0.340609010746334
"298","SP1",2023-09-30,"AwayTeam","Villarreal","D",0,0,2.79,3.14,2.86,0.974141770734514,0.0258582292654859,2.86405950737161,3.22335012657593,2.93591763121247,0.349154756535668,0.310236232717998,0.340609010746334
"299","SP1",2023-09-30,"HomeTeam","Girona","A",0,3,4.08,4.06,1.88,0.977213003640015,0.0227869963599848,4.17513887433183,4.15467250730079,1.92383850091761,0.239512991088239,0.240692858039413,0.519794150872348
"300","SP1",2023-09-30,"AwayTeam","Real Madrid","A",0,3,4.08,4.06,1.88,0.977213003640015,0.0227869963599848,4.17513887433183,4.15467250730079,1.92383850091761,0.239512991088239,0.240692858039413,0.519794150872348
"301","SP1",2023-09-30,"HomeTeam","Sociedad","H",3,0,2.32,3.14,3.66,0.977775300347655,0.022224699652345,2.37273328460548,3.21137177312983,3.74319130243795,0.421454870839507,0.31139340775403,0.267151721406463
"302","SP1",2023-09-30,"AwayTeam","Ath Bilbao","H",3,0,2.32,3.14,3.66,0.977775300347655,0.022224699652345,2.37273328460548,3.21137177312983,3.74319130243795,0.421454870839507,0.31139340775403,0.267151721406463
"303","SP1",2023-09-30,"HomeTeam","Vallecano","D",2,2,2.03,3.26,4.46,0.976968409066836,0.0230315909331639,2.07785633717571,3.33685303408514,4.56514249448457,0.481265226141299,0.299683561063447,0.219051212795255
"304","SP1",2023-09-30,"AwayTeam","Mallorca","D",2,2,2.03,3.26,4.46,0.976968409066836,0.0230315909331639,2.07785633717571,3.33685303408514,4.56514249448457,0.481265226141299,0.299683561063447,0.219051212795255
"305","SP2",2023-09-30,"HomeTeam","Albacete","H",3,1,1.93,3.44,4.55,0.972183299166149,0.0278167008338511,1.98522233580373,3.53842737573308,4.68018737197253,0.503721916666398,0.282611424176206,0.213666659157395
"306","SP2",2023-09-30,"AwayTeam","Andorra","H",3,1,1.93,3.44,4.55,0.972183299166149,0.0278167008338511,1.98522233580373,3.53842737573308,4.68018737197253,0.503721916666398,0.282611424176206,0.213666659157395
"307","SP2",2023-09-30,"HomeTeam","Eibar","H",3,0,1.81,3.35,5.59,0.970982642897453,0.0290173571025469,1.86409099404587,3.45011316577551,5.75705450647316,0.536454498838372,0.289845565044016,0.173699936117612
"308","SP2",2023-09-30,"AwayTeam","Tenerife","H",3,0,1.81,3.35,5.59,0.970982642897453,0.0290173571025469,1.86409099404587,3.45011316577551,5.75705450647316,0.536454498838372,0.289845565044016,0.173699936117612
"309","SP2",2023-09-30,"HomeTeam","Elche","D",0,0,2.3,3.32,3.42,0.972398385487258,0.027601614512742,2.36528570422039,3.41423849478769,3.51707700366684,0.42278190673359,0.292891079966042,0.284327013300368
"310","SP2",2023-09-30,"AwayTeam","Levante","D",0,0,2.3,3.32,3.42,0.972398385487258,0.027601614512742,2.36528570422039,3.41423849478769,3.51707700366684,0.42278190673359,0.292891079966042,0.284327013300368
"311","SP2",2023-09-30,"HomeTeam","Villarreal B","D",2,2,2.59,3.22,3.02,0.972965927528394,0.0270340724716063,2.66196372012669,3.30946840880616,3.10391136478093,0.375662520281233,0.302163331530557,0.32217414818821
"312","SP2",2023-09-30,"AwayTeam","Alcorcon","D",2,2,2.59,3.22,3.02,0.972965927528394,0.0270340724716063,2.66196372012669,3.30946840880616,3.10391136478093,0.375662520281233,0.302163331530557,0.32217414818821
"313","SP1",2023-10-01,"HomeTeam","Alaves","A",0,2,2.59,3.02,3.32,0.981902522025182,0.0180974779748175,2.63773637596745,3.07566172024003,3.38119103019765,0.379112942866866,0.325133285438802,0.295753771694332
"314","SP1",2023-10-01,"AwayTeam","Osasuna","A",0,2,2.59,3.02,3.32,0.981902522025182,0.0180974779748175,2.63773637596745,3.07566172024003,3.38119103019765,0.379112942866866,0.325133285438802,0.295753771694332
"315","SP1",2023-10-01,"HomeTeam","Almeria","D",3,3,1.98,3.73,3.99,0.976778472767773,0.0232215272322273,2.02707170069947,3.81867547657021,4.0848566089853,0.493322460993825,0.261870904227285,0.24480663477889
"316","SP1",2023-10-01,"AwayTeam","Granada","D",3,3,1.98,3.73,3.99,0.976778472767773,0.0232215272322273,2.02707170069947,3.81867547657021,4.0848566089853,0.493322460993825,0.261870904227285,0.24480663477889
"317","SP1",2023-10-01,"HomeTeam","Ath Madrid","H",3,2,1.34,5.31,10.48,0.970862078393488,0.0291379216065119,1.38021664438407,5.46936595647716,10.7945301739888,0.724523939099618,0.182836549603293,0.0926395112970886
"318","SP1",2023-10-01,"AwayTeam","Cadiz","H",3,2,1.34,5.31,10.48,0.970862078393488,0.0291379216065119,1.38021664438407,5.46936595647716,10.7945301739888,0.724523939099618,0.182836549603293,0.0926395112970886
"319","SP1",2023-10-01,"HomeTeam","Betis","H",3,0,2.07,3.41,4.04,0.976684898571473,0.0233151014285273,2.11941436079092,3.49140240110968,4.13644155439387,0.47182845341617,0.286417858818614,0.241753687765216
"320","SP1",2023-10-01,"AwayTeam","Valencia","H",3,0,2.07,3.41,4.04,0.976684898571473,0.0233151014285273,2.11941436079092,3.49140240110968,4.13644155439387,0.47182845341617,0.286417858818614,0.241753687765216
"321","SP2",2023-10-01,"HomeTeam","Amorebieta","D",0,0,2.72,3.09,2.98,0.973859541343619,0.0261404586563809,2.79301057752872,3.17294216344256,3.0599895297925,0.358036596082213,0.315164900111204,0.326798503806584
"322","SP2",2023-10-01,"AwayTeam","Cartagena","D",0,0,2.72,3.09,2.98,0.973859541343619,0.0261404586563809,2.79301057752872,3.17294216344256,3.0599895297925,0.358036596082213,0.315164900111204,0.326798503806584
"323","SP2",2023-10-01,"HomeTeam","Eldense","A",1,3,2.95,2.85,2.96,0.973048425250728,0.0269515747492718,3.03170934091987,2.92893953275309,3.04198632173655,0.329846923813806,0.341420500087975,0.328732576098219
"324","SP2",2023-10-01,"AwayTeam","Oviedo","A",1,3,2.95,2.85,2.96,0.973048425250728,0.0269515747492718,3.03170934091987,2.92893953275309,3.04198632173655,0.329846923813806,0.341420500087975,0.328732576098219
"325","SP2",2023-10-01,"HomeTeam","Huesca","A",0,1,2.83,2.82,3.14,0.974242815376959,0.0257571846230407,2.9048199846411,2.89455560306993,3.22301581334737,0.344255411793979,0.345476175665588,0.310268412540433
"326","SP2",2023-10-01,"AwayTeam","Sp Gijon","A",0,1,2.83,2.82,3.14,0.974242815376959,0.0257571846230407,2.9048199846411,2.89455560306993,3.22301581334737,0.344255411793979,0.345476175665588,0.310268412540433
"327","SP2",2023-10-01,"HomeTeam","Valladolid","H",3,0,1.87,3.43,4.95,0.972455442875914,0.0275445571240861,1.92296728215096,3.52715389185977,5.09020751157606,0.520029648596745,0.283514706377817,0.196455645025437
"328","SP2",2023-10-01,"AwayTeam","Burgos","H",3,0,1.87,3.43,4.95,0.972455442875914,0.0275445571240861,1.92296728215096,3.52715389185977,5.09020751157606,0.520029648596745,0.283514706377817,0.196455645025437
"329","SP2",2023-10-01,"HomeTeam","Zaragoza","A",0,1,1.88,3.38,4.97,0.971836069004142,0.028163930995858,1.93448263545772,3.47795282332292,5.11403122246003,0.516934079257522,0.287525464202409,0.195540456540069
"330","SP2",2023-10-01,"AwayTeam","Mirandes","A",0,1,1.88,3.38,4.97,0.971836069004142,0.028163930995858,1.93448263545772,3.47795282332292,5.11403122246003,0.516934079257522,0.287525464202409,0.195540456540069
"331","SP1",2023-10-02,"HomeTeam","Las Palmas","H",2,1,3.02,3.09,2.72,0.97809317560017,0.0219068243998305,3.08764039596421,3.15920821971173,2.780921151332,0.323871912450387,0.316535008284845,0.359593079264768
"332","SP1",2023-10-02,"AwayTeam","Celta","H",2,1,3.02,3.09,2.72,0.97809317560017,0.0219068243998305,3.08764039596421,3.15920821971173,2.780921151332,0.323871912450387,0.316535008284845,0.359593079264768
"333","SP2",2023-10-02,"HomeTeam","Espanol","H",3,0,1.54,4.19,7.04,0.970817621891015,0.0291823781089848,1.58629176610979,4.31594967532468,7.25161950221616,0.630401053175984,0.23169871644177,0.137900230382246
"334","SP2",2023-10-02,"AwayTeam","Ferrol","H",3,0,1.54,4.19,7.04,0.970817621891015,0.0291823781089848,1.58629176610979,4.31594967532468,7.25161950221616,0.630401053175984,0.23169871644177,0.137900230382246
"335","SP2",2023-10-03,"HomeTeam","Alcorcon","A",1,2,3.14,3.04,2.63,0.973096941741928,0.0269030582580722,3.22681108665199,3.12404640236371,2.70271119678176,0.309903484631187,0.320097678204582,0.369998837164231
"336","SP2",2023-10-03,"AwayTeam","Albacete","A",1,2,3.14,3.04,2.63,0.973096941741928,0.0269030582580722,3.22681108665199,3.12404640236371,2.70271119678176,0.309903484631187,0.320097678204582,0.369998837164231
"337","SP2",2023-10-03,"HomeTeam","Levante","D",1,1,1.66,4.17,5.31,0.970363441967291,0.0296365580327089,1.71069923722039,4.29735892723436,5.47217647568692,0.584556290341742,0.232701065219974,0.182742644438285
"338","SP2",2023-10-03,"AwayTeam","Villarreal B","D",1,1,1.66,4.17,5.31,0.970363441967291,0.0296365580327089,1.71069923722039,4.29735892723436,5.47217647568692,0.584556290341742,0.232701065219974,0.182742644438285
"339","SP2",2023-10-03,"HomeTeam","Tenerife","H",2,0,1.96,3.23,4.79,0.972223693449051,0.0277763065509492,2.01599694926866,3.32228068680499,4.92684968724332,0.496032496657679,0.300998047507446,0.202969455834875
"340","SP2",2023-10-03,"AwayTeam","Santander","H",2,0,1.96,3.23,4.79,0.972223693449051,0.0277763065509492,2.01599694926866,3.32228068680499,4.92684968724332,0.496032496657679,0.300998047507446,0.202969455834875
"341","SP2",2023-10-04,"HomeTeam","Burgos","H",1,0,2.29,2.9,4.04,0.971785603036735,0.0282143969632652,2.35648685558211,2.98419732802975,4.15729558801385,0.424360525343552,0.335098483805771,0.240540990850677
"342","SP2",2023-10-04,"AwayTeam","Leganes","H",1,0,2.29,2.9,4.04,0.971785603036735,0.0282143969632652,2.35648685558211,2.98419732802975,4.15729558801385,0.424360525343552,0.335098483805771,0.240540990850677
"343","SP2",2023-10-04,"HomeTeam","Eldense","A",0,1,3.61,3.32,2.23,0.974047836845961,0.0259521631540393,3.70618347830785,3.40845682769586,2.28941527884391,0.269819345386693,0.293387902664446,0.436792751948861
"344","SP2",2023-10-04,"AwayTeam","Valladolid","A",0,1,3.61,3.32,2.23,0.974047836845961,0.0259521631540393,3.70618347830785,3.40845682769586,2.28941527884391,0.269819345386693,0.293387902664446,0.436792751948861
"345","SP2",2023-10-04,"HomeTeam","Oviedo","H",1,0,1.85,3.15,5.82,0.971041442989049,0.0289585570109511,1.90517100310915,3.24393981610476,5.99356499356499,0.524887266480567,0.308267124758428,0.166845608761005
"346","SP2",2023-10-04,"AwayTeam","Huesca","H",1,0,1.85,3.15,5.82,0.971041442989049,0.0289585570109511,1.90517100310915,3.24393981610476,5.99356499356499,0.524887266480567,0.308267124758428,0.166845608761005
"347","SP2",2023-10-04,"HomeTeam","Sp Gijon","H",2,0,2.39,3.09,3.5,0.973000289853981,0.0269997101460187,2.45631992602866,3.17574417214585,3.59712123058591,0.407113091989113,0.314886825195463,0.278000082815423
"348","SP2",2023-10-04,"AwayTeam","Elche","H",2,0,2.39,3.09,3.5,0.973000289853981,0.0269997101460187,2.45631992602866,3.17574417214585,3.59712123058591,0.407113091989113,0.314886825195463,0.278000082815423
"349","SP2",2023-10-05,"HomeTeam","Andorra","A",0,1,2.57,3.05,3.23,0.974116332129075,0.0258836678709251,2.63828858549459,3.131042873836,3.31582573196402,0.379033592268123,0.319382403976746,0.301584003755132
"350","SP2",2023-10-05,"AwayTeam","Zaragoza","A",0,1,2.57,3.05,3.23,0.974116332129075,0.0258836678709251,2.63828858549459,3.131042873836,3.31582573196402,0.379033592268123,0.319382403976746,0.301584003755132
"351","SP2",2023-10-05,"HomeTeam","Cartagena","A",0,2,3.73,3.45,2.13,0.973297433766898,0.0267025662331022,3.83233312921004,3.54465128573047,2.18843688075533,0.260937649803458,0.282115198193304,0.456947152003238
"352","SP2",2023-10-05,"AwayTeam","Espanol","A",0,2,3.73,3.45,2.13,0.973297433766898,0.0267025662331022,3.83233312921004,3.54465128573047,2.18843688075533,0.260937649803458,0.282115198193304,0.456947152003238
"353","SP2",2023-10-05,"HomeTeam","Ferrol","H",1,0,1.71,3.58,5.95,0.968811856170523,0.0311881438294772,1.76504858926811,3.6952479237309,6.14154333692705,0.566556641035393,0.27061783691914,0.162825522045466
"354","SP2",2023-10-05,"AwayTeam","Amorebieta","H",1,0,1.71,3.58,5.95,0.968811856170523,0.0311881438294772,1.76504858926811,3.6952479237309,6.14154333692705,0.566556641035393,0.27061783691914,0.162825522045466
"355","SP2",2023-10-05,"HomeTeam","Mirandes","A",1,3,4.05,3.17,2.15,0.973248065158754,0.0267519348412461,4.16132345389186,3.25713465403388,2.20909763601667,0.240308164236729,0.30701831708478,0.45267351867849
"356","SP2",2023-10-05,"AwayTeam","Eibar","A",1,3,4.05,3.17,2.15,0.973248065158754,0.0267519348412461,4.16132345389186,3.25713465403388,2.20909763601667,0.240308164236729,0.30701831708478,0.45267351867849
"357","SP1",2023-10-06,"HomeTeam","Ath Bilbao","H",3,0,1.32,5.66,9.41,0.96105411944828,0.0389458805517204,1.37349184950977,5.88936656683734,9.79133204839919,0.728071302612333,0.169797547605703,0.102131149781964
"358","SP1",2023-10-06,"AwayTeam","Almeria","H",3,0,1.32,5.66,9.41,0.96105411944828,0.0389458805517204,1.37349184950977,5.88936656683734,9.79133204839919,0.728071302612333,0.169797547605703,0.102131149781964
"359","SP2",2023-10-06,"HomeTeam","Albacete","A",0,2,2.06,3.34,4.09,0.97149925430844,0.02850074569156,2.12043394872846,3.43798514017139,4.20998779140748,0.471601579761379,0.290868040212108,0.237530380026513
"360","SP2",2023-10-06,"AwayTeam","Levante","A",0,2,2.06,3.34,4.09,0.97149925430844,0.02850074569156,2.12043394872846,3.43798514017139,4.20998779140748,0.471601579761379,0.290868040212108,0.237530380026513
"361","SP1",2023-10-07,"HomeTeam","Cadiz","A",0,1,3.39,3.43,2.22,0.96433792461923,0.0356620753807705,3.51536521944685,3.55684445507454,2.30209757733688,0.284465464489448,0.281148082979367,0.434386452531184
"362","SP1",2023-10-07,"AwayTeam","Girona","A",0,1,3.39,3.43,2.22,0.96433792461923,0.0356620753807705,3.51536521944685,3.55684445507454,2.30209757733688,0.284465464489448,0.281148082979367,0.434386452531184
"363","SP1",2023-10-07,"HomeTeam","Mallorca","D",1,1,2.57,3,3.35,0.979483873414361,0.0205161265856387,2.62383084577114,3.06283756315698,3.42016861219196,0.381122129733215,0.326494624471454,0.292383245795332
"364","SP1",2023-10-07,"AwayTeam","Valencia","D",1,1,2.57,3,3.35,0.979483873414361,0.0205161265856387,2.62383084577114,3.06283756315698,3.42016861219196,0.381122129733215,0.326494624471454,0.292383245795332
"365","SP1",2023-10-07,"HomeTeam","Real Madrid","H",4,0,1.27,6.43,11.77,0.972872106005258,0.0271278939947425,1.30541310842469,6.60929628911084,12.0981986505186,0.766041028350596,0.151302038258983,0.0826569333904212
"366","SP1",2023-10-07,"AwayTeam","Osasuna","H",4,0,1.27,6.43,11.77,0.972872106005258,0.0271278939947425,1.30541310842469,6.60929628911084,12.0981986505186,0.766041028350596,0.151302038258983,0.0826569333904212
"367","SP1",2023-10-07,"HomeTeam","Sevilla","D",2,2,1.83,3.79,4.65,0.975272841085377,0.0247271589146231,1.87639799131841,3.88609201480698,4.76789653531727,0.532935978735179,0.257327926407751,0.20973609485707
"368","SP1",2023-10-07,"AwayTeam","Vallecano","D",2,2,1.83,3.79,4.65,0.975272841085377,0.0247271589146231,1.87639799131841,3.88609201480698,4.76789653531727,0.532935978735179,0.257327926407751,0.20973609485707
"369","SP2",2023-10-07,"HomeTeam","Huesca","A",0,1,2.12,3.07,4.34,0.972908621224124,0.0270913787758756,2.17903300860115,3.15548647943657,4.46085059307971,0.458919160954776,0.316908345675611,0.224172493369614
"370","SP2",2023-10-07,"AwayTeam","Eldense","A",0,1,2.12,3.07,4.34,0.972908621224124,0.0270913787758756,2.17903300860115,3.15548647943657,4.46085059307971,0.458919160954776,0.316908345675611,0.224172493369614
"371","SP2",2023-10-07,"HomeTeam","Leganes","D",0,0,2.51,2.78,3.72,0.97377069843866,0.0262293015613395,2.57760888063743,2.85488154907253,3.82020120955029,0.387956453561219,0.350277229654194,0.261766316784586
"372","SP2",2023-10-07,"AwayTeam","Oviedo","D",0,0,2.51,2.78,3.72,0.97377069843866,0.0262293015613395,2.57760888063743,2.85488154907253,3.82020120955029,0.387956453561219,0.350277229654194,0.261766316784586
"373","SP2",2023-10-07,"HomeTeam","Santander","H",3,2,2.82,2.96,2.99,0.973808516781509,0.0261914832184912,2.89584651541173,3.03961194525487,3.0704188230784,0.345322169071457,0.328989363777537,0.325688467151006
"374","SP2",2023-10-07,"AwayTeam","Sp Gijon","H",3,2,2.82,2.96,2.99,0.973808516781509,0.0261914832184912,2.89584651541173,3.03961194525487,3.0704188230784,0.345322169071457,0.328989363777537,0.325688467151006
"375","SP1",2023-10-08,"HomeTeam","Alaves","D",1,1,2.57,3.25,3.06,0.976949127923644,0.0230508720763558,2.63063851181498,3.32668294295669,3.13219994013768,0.380135847441107,0.300599731668814,0.31926442089008
"376","SP1",2023-10-08,"AwayTeam","Betis","D",1,1,2.57,3.25,3.06,0.976949127923644,0.0230508720763558,2.63063851181498,3.32668294295669,3.13219994013768,0.380135847441107,0.300599731668814,0.31926442089008
"377","SP1",2023-10-08,"HomeTeam","Ath Madrid","H",2,1,2.04,3.4,4.39,0.988040600176522,0.0119593998234776,2.06469248291572,3.44115413819286,4.44313725490196,0.484333627537511,0.290600176522507,0.225066195939982
"378","SP1",2023-10-08,"AwayTeam","Sociedad","H",2,1,2.04,3.4,4.39,0.988040600176522,0.0119593998234776,2.06469248291572,3.44115413819286,4.44313725490196,0.484333627537511,0.290600176522507,0.225066195939982
"379","SP1",2023-10-08,"HomeTeam","Celta","D",2,2,2.04,3.29,4.38,0.978035332867552,0.0219646671324484,2.08581421493109,3.36388665055063,4.47836581441087,0.479429084738996,0.29727517716339,0.223295738097614
"380","SP1",2023-10-08,"AwayTeam","Getafe","D",2,2,2.04,3.29,4.38,0.978035332867552,0.0219646671324484,2.08581421493109,3.36388665055063,4.47836581441087,0.479429084738996,0.29727517716339,0.223295738097614
"381","SP1",2023-10-08,"HomeTeam","Granada","D",2,2,6.83,5.19,1.45,0.972056974054735,0.0279430259452652,7.02633712045711,5.33919321452012,1.49168211195649,0.14232166530816,0.187294214654091,0.670384120037748
"382","SP1",2023-10-08,"AwayTeam","Barcelona","D",2,2,6.83,5.19,1.45,0.972056974054735,0.0279430259452652,7.02633712045711,5.33919321452012,1.49168211195649,0.14232166530816,0.187294214654091,0.670384120037748
"383","SP1",2023-10-08,"HomeTeam","Villarreal","A",1,2,1.65,4.12,5.59,0.973075081365246,0.026924918634754,1.69565538322594,4.23400010841871,5.74467490438364,0.589742473554695,0.236183272176031,0.174074254269275
"384","SP1",2023-10-08,"AwayTeam","Las Palmas","A",1,2,1.65,4.12,5.59,0.973075081365246,0.026924918634754,1.69565538322594,4.23400010841871,5.74467490438364,0.589742473554695,0.236183272176031,0.174074254269275
"385","SP2",2023-10-08,"HomeTeam","Amorebieta","A",1,2,4.77,3.2,1.97,0.971102118850699,0.0288978811493011,4.91194479695431,3.29522502101757,2.02862290356394,0.203585349863878,0.303469412140843,0.492945237995279
"386","SP2",2023-10-08,"AwayTeam","Eibar","A",1,2,4.77,3.2,1.97,0.971102118850699,0.0288978811493011,4.91194479695431,3.29522502101757,2.02862290356394,0.203585349863878,0.303469412140843,0.492945237995279
"387","SP2",2023-10-08,"HomeTeam","Ferrol","D",1,1,1.89,3.32,4.98,0.969829984544049,0.0301700154559508,1.94879518072289,3.42328042328042,5.13492063492064,0.513137557959814,0.292117465224111,0.194744976816074
"388","SP2",2023-10-08,"AwayTeam","Cartagena","D",1,1,1.89,3.32,4.98,0.969829984544049,0.0301700154559508,1.94879518072289,3.42328042328042,5.13492063492064,0.513137557959814,0.292117465224111,0.194744976816074
"389","SP2",2023-10-08,"HomeTeam","Tenerife","H",2,1,1.83,3.21,5.81,0.970787445920692,0.0292125540793078,1.88506764038799,3.30659405772975,5.98483223533017,0.530484943126061,0.302425995613923,0.167089061260016
"390","SP2",2023-10-08,"AwayTeam","Burgos","H",2,1,1.83,3.21,5.81,0.970787445920692,0.0292125540793078,1.88506764038799,3.30659405772975,5.98483223533017,0.530484943126061,0.302425995613923,0.167089061260016
"391","SP2",2023-10-08,"HomeTeam","Valladolid","H",3,2,1.61,3.89,6.57,0.970502147512023,0.029497852487977,1.65893502052251,4.00823430424383,6.76969135703907,0.6027963649143,0.249486413242165,0.147717221843535
"392","SP2",2023-10-08,"AwayTeam","Mirandes","H",3,2,1.61,3.89,6.57,0.970502147512023,0.029497852487977,1.65893502052251,4.00823430424383,6.76969135703907,0.6027963649143,0.249486413242165,0.147717221843535
"393","SP2",2023-10-08,"HomeTeam","Zaragoza","A",0,2,1.96,3.21,4.83,0.972034661113723,0.0279653388862766,2.0163890017608,3.30235137533274,4.96895861148198,0.495936051588634,0.302814536172499,0.201249412238866
"394","SP2",2023-10-08,"AwayTeam","Alcorcon","A",0,2,1.96,3.21,4.83,0.972034661113723,0.0279653388862766,2.0163890017608,3.30235137533274,4.96895861148198,0.495936051588634,0.302814536172499,0.201249412238866
"395","SP2",2023-10-09,"HomeTeam","Elche","H",2,1,1.86,3.52,4.78,0.96999764440422,0.0300023555957798,1.91753042982123,3.62887479191974,4.92784701857283,0.521504109894742,0.275567512614835,0.202928377490423
